1.579107418471055457e-02 9.142200843779793931e-03 9.142200843779793931e-03 -1.622283923409364462e+09 2.631805128152480768e+18 -8.843326373231365204e+09 7.820442134348940902e+19 -3.327286689357512474e+09 1.107083671317567488e+19
1.579107418471055457e-02 1.246663751424517512e-02 2.493327502849035024e-03 -5.590203603914115429e+08 3.125037633321436160e+17 4.112955835554671764e+09 1.691640570522322739e+19 8.783728491830101013e+09 7.715388621818789888e+19
1.579107418471055457e-02 1.246663751424517512e-02 5.817764173314414478e-03 -1.061618026228574991e+09 1.127032833613455360e+18 -4.072808156081052780e+09 1.658776627624034509e+19 -4.189870050459551334e+09 1.755501103973792358e+19
1.579107418471055457e-02 1.246663751424517512e-02 9.142200843779793931e-03 -1.574611807020477772e+09 2.479402342808294400e+18 -4.844624378178011894e+09 2.347038536563668992e+19 9.085601355684438705e+09 8.254815199441490739e+19
1.579107418471055457e-02 1.246663751424517512e-02 1.246663751424517512e-02 9.088395353959847689e+08 8.259893010987895040e+17 -7.057147389143921137e+08 4.980332927210086400e+17 1.803102166266716719e+08 3.251177421995726400e+16
1.579107418471055457e-02 1.579107418471055457e-02 2.493327502849035024e-03 -9.579592508847856522e+08 9.176859263557396480e+17 3.672726179916482449e+09 1.348891759264391782e+19 -2.193459144279685497e+09 4.811263017624170496e+18
1.579107418471055457e-02 1.579107418471055457e-02 5.817764173314414478e-03 -6.399551196510031223e+08 4.095425551675297280e+17 1.266309250624690437e+10 1.603539118217664922e+20 -1.042456803844751167e+10 1.086716187882214031e+20
1.579107418471055457e-02 1.579107418471055457e-02 9.142200843779793931e-03 4.987888376228600740e+08 2.487903045371638720e+17 -5.222534842025610924e+09 2.727487017617147085e+19 4.542126664264846802e+09 2.063091463422570496e+19
1.579107418471055457e-02 1.579107418471055457e-02 1.246663751424517512e-02 1.250666026036051750e+09 1.564165508680809984e+18 4.007018520828690529e+08 1.605619742626414720e+17 -4.164877309897463799e+09 1.734620300649873408e+19
1.579107418471055457e-02 1.579107418471055457e-02 1.579107418471055457e-02 1.216577899956068754e+09 1.480061786661518336e+18 2.268380409986832619e+09 5.145549684412030976e+18 1.551537295702573061e+09 2.407267979956053504e+18
1.911551085517593576e-02 9.142200843779793931e-03 5.817764173314414478e-03 5.909634957514620781e+09 3.492378533107883213e+19 -4.680105756240876770e+10 2.190338988959898796e+21 5.649339593648062897e+10 3.191503784435966280e+21
1.911551085517593576e-02 9.142200843779793931e-03 9.142200843779793931e-03 4.884015480433965683e+09 2.385360721311861965e+19 1.391892896636131763e+09 1.937365835706121472e+18 1.020270470714771867e+09 1.040951833412542208e+18
1.911551085517593576e-02 1.246663751424517512e-02 2.493327502849035024e-03 1.449239342919518280e+10 2.100294673065797222e+20 -1.699706636201654053e+11 2.889002649147941899e+22 -4.358631175095349731e+11 1.899766572051306780e+23
1.911551085517593576e-02 1.246663751424517512e-02 5.817764173314414478e-03 -2.775565916152712822e+09 7.703766154908648448e+18 2.268173749806185722e+09 5.144612159309853696e+18 -5.748733028507112503e+09 3.304793143304855962e+19
1.911551085517593576e-02 1.246663751424517512e-02 9.142200843779793931e-03 1.808455224107597828e+09 3.270510297602061824e+18 4.699281512608926773e+09 2.208324673474804122e+19 -9.639191238415342569e+08 9.291400773074310400e+17
1.911551085517593576e-02 1.246663751424517512e-02 1.246663751424517512e-02 1.764733418191012859e+09 3.114284037280136192e+18 -2.232862474658612728e+09 4.985674830738583552e+18 6.404935259223179817e+08 4.102319567484030080e+17
1.911551085517593576e-02 1.579107418471055457e-02 2.493327502849035024e-03 9.547027444601839781e+08 9.114573302798073600e+17 -1.177352334966364384e+09 1.386158520650750208e+18 -8.174916941798296928e+09 6.682926700530081792e+19
1.911551085517593576e-02 1.579107418471055457e-02 5.817764173314414478e-03 3.168265590599559307e+09 1.003790685257717350e+19 4.915371597833232880e+09 2.416087794478562918e+19 -1.152098740514063072e+10 1.327331507894090465e+20
1.911551085517593576e-02 1.579107418471055457e-02 9.142200843779793931e-03 -1.487283404118448734e+09 2.212011924166160896e+18 3.490376399113792777e+08 1.218272740749056640e+17 2.171720372619677544e+09 4.716369376851351552e+18
1.911551085517593576e-02 1.579107418471055457e-02 1.246663751424517512e-02 3.326101779125338554e+09 1.106295304510074266e+19 3.857328764439359188e+09 1.487898519697127424e+19 -3.821783415029227734e+09 1.460602847139246694e+19
